id,date,store_nbr,family,onpromotion,sales
3001406,2017-08-16,23,23,6.0,101.2663702707561
3001407,2017-08-16,23,24,82.0,940.080276258096
3001408,2017-08-16,23,25,148.0,940.080276258096
3001409,2017-08-16,23,26,14.0,101.2663702707561
3001410,2017-08-16,23,27,17.0,101.2663702707561
3001411,2017-08-16,23,28,54.0,378.10268865097487
3001412,2017-08-16,23,29,10.0,101.2663702707561
3001413,2017-08-16,23,30,302.0,2900.0780844218434
3001414,2017-08-16,23,31,15.0,101.2663702707561
3001415,2017-08-16,23,32,8.0,101.2663702707561
3001416,2017-08-16,24,0,20.0,101.2663702707561
3001417,2017-08-16,24,1,1.0,101.2663702707561
3001418,2017-08-16,24,2,8.0,101.2663702707561
3001419,2017-08-16,24,3,560.0,9384.554230550824
3001420,2017-08-16,24,4,1.0,101.2663702707561
3001421,2017-08-16,24,5,131.0,940.080276258096
3001422,2017-08-16,24,6,29.0,378.10268865097487
3001423,2017-08-16,24,7,438.0,2900.0780844218434
3001424,2017-08-16,24,8,226.0,1617.3991464760827
3001425,2017-08-16,24,9,90.0,940.080276258096
3001426,2017-08-16,24,10,41.0,378.10268865097487
3001427,2017-08-16,24,11,54.0,378.10268865097487
3001428,2017-08-16,24,12,1277.0,10041.858970414207
3001429,2017-08-16,24,13,14.0,101.2663702707561
3001430,2017-08-16,24,14,4.0,101.2663702707561
3001431,2017-08-16,24,15,75.0,940.080276258096
3001432,2017-08-16,24,16,43.0,378.10268865097487
3001433,2017-08-16,24,17,1.0,101.2663702707561
3001434,2017-08-16,24,18,105.0,940.080276258096
3001435,2017-08-16,24,19,21.0,101.2663702707561
3001436,2017-08-16,24,20,22.0,101.2663702707561
3001437,2017-08-16,24,21,20.0,101.2663702707561
3001438,2017-08-16,24,22,64.0,378.10268865097487
3001439,2017-08-16,24,23,6.0,101.2663702707561
3001440,2017-08-16,24,24,82.0,940.080276258096
3001441,2017-08-16,24,25,148.0,940.080276258096
3001442,2017-08-16,24,26,14.0,101.2663702707561
3001443,2017-08-16,24,27,17.0,101.2663702707561
3001444,2017-08-16,24,28,54.0,378.10268865097487
3001445,2017-08-16,24,29,10.0,101.2663702707561
3001446,2017-08-16,24,30,302.0,2900.0780844218434
3001447,2017-08-16,24,31,15.0,101.2663702707561
3001448,2017-08-16,24,32,8.0,101.2663702707561
3001449,2017-08-16,25,0,20.0,101.2663702707561
3001450,2017-08-16,25,1,1.0,101.2663702707561
3001451,2017-08-16,25,2,8.0,101.2663702707561
3001452,2017-08-16,25,3,560.0,9384.554230550824
3001453,2017-08-16,25,4,1.0,101.2663702707561
3001454,2017-08-16,25,5,131.0,940.080276258096
3001455,2017-08-16,25,6,29.0,378.10268865097487
3001456,2017-08-16,25,7,438.0,2900.0780844218434
3001457,2017-08-16,25,8,226.0,1617.3991464760827
3001458,2017-08-16,25,9,90.0,940.080276258096
3001459,2017-08-16,25,10,41.0,378.10268865097487
3001460,2017-08-16,25,11,54.0,378.10268865097487
3001461,2017-08-16,25,12,1277.0,10041.858970414207
3001462,2017-08-16,25,13,14.0,101.2663702707561
3001463,2017-08-16,25,14,4.0,101.2663702707561
3001464,2017-08-16,25,15,75.0,940.080276258096
3001465,2017-08-16,25,16,43.0,378.10268865097487
3001466,2017-08-16,25,17,1.0,101.2663702707561
3001467,2017-08-16,25,18,105.0,940.080276258096
3001468,2017-08-16,25,19,21.0,101.2663702707561
3001469,2017-08-16,25,20,22.0,101.2663702707561
3001470,2017-08-16,25,21,20.0,101.2663702707561
3001471,2017-08-16,25,22,64.0,378.10268865097487
3001472,2017-08-16,25,23,6.0,101.2663702707561
3001473,2017-08-16,25,24,82.0,940.080276258096
3001474,2017-08-16,25,25,148.0,940.080276258096
3001475,2017-08-16,25,26,14.0,101.2663702707561
3001476,2017-08-16,25,27,17.0,101.2663702707561
3001477,2017-08-16,25,28,54.0,378.10268865097487
3001478,2017-08-16,25,29,10.0,101.2663702707561
3001479,2017-08-16,25,30,302.0,2900.0780844218434
3001480,2017-08-16,25,31,15.0,101.2663702707561
3001481,2017-08-16,25,32,8.0,101.2663702707561
3001482,2017-08-16,26,0,20.0,101.2663702707561
3001483,2017-08-16,26,1,1.0,101.2663702707561
3001484,2017-08-16,26,2,8.0,101.2663702707561
3001485,2017-08-16,26,3,560.0,9384.554230550824
3001486,2017-08-16,26,4,1.0,101.2663702707561
3001487,2017-08-16,26,5,131.0,940.080276258096
3001488,2017-08-16,26,6,29.0,378.10268865097487
3001489,2017-08-16,26,7,438.0,2900.0780844218434
3001490,2017-08-16,26,8,226.0,1617.3991464760827
3001491,2017-08-16,26,9,90.0,940.080276258096
3001492,2017-08-16,26,10,41.0,378.10268865097487
3001493,2017-08-16,26,11,54.0,378.10268865097487
3001494,2017-08-16,26,12,1277.0,10041.858970414207
3001495,2017-08-16,26,13,14.0,101.2663702707561
3001496,2017-08-16,26,14,4.0,101.2663702707561
3001497,2017-08-16,26,15,75.0,940.080276258096
3001498,2017-08-16,26,16,43.0,378.10268865097487
3001499,2017-08-16,26,17,1.0,101.2663702707561
3001500,2017-08-16,26,18,105.0,940.080276258096
3001501,2017-08-16,26,19,21.0,101.2663702707561
3001502,2017-08-16,26,20,22.0,101.2663702707561
3001503,2017-08-16,26,21,20.0,101.2663702707561
3001504,2017-08-16,26,22,64.0,378.10268865097487
3001505,2017-08-16,26,23,6.0,101.2663702707561
3001506,2017-08-16,26,24,82.0,940.080276258096
3001507,2017-08-16,26,25,148.0,940.080276258096
3001508,2017-08-16,26,26,14.0,101.2663702707561
3001509,2017-08-16,26,27,17.0,101.2663702707561
3001510,2017-08-16,26,28,54.0,378.10268865097487
3001511,2017-08-16,26,29,10.0,101.2663702707561
3001512,2017-08-16,26,30,302.0,2900.0780844218434
3001513,2017-08-16,26,31,15.0,101.2663702707561
3001514,2017-08-16,26,32,8.0,101.2663702707561
3001515,2017-08-16,27,0,20.0,101.2663702707561
3001516,2017-08-16,27,1,1.0,101.2663702707561
3001517,2017-08-16,27,2,8.0,101.2663702707561
3001518,2017-08-16,27,3,560.0,9384.554230550824
3001519,2017-08-16,27,4,1.0,101.2663702707561
3001520,2017-08-16,27,5,131.0,940.080276258096
3001521,2017-08-16,27,6,29.0,378.10268865097487
3001522,2017-08-16,27,7,438.0,2900.0780844218434
3001523,2017-08-16,27,8,226.0,1617.3991464760827
3001524,2017-08-16,27,9,90.0,940.080276258096
3001525,2017-08-16,27,10,41.0,378.10268865097487
3001526,2017-08-16,27,11,54.0,378.10268865097487
3001527,2017-08-16,27,12,1277.0,10041.858970414207
3001528,2017-08-16,27,13,14.0,101.2663702707561
3001529,2017-08-16,27,14,4.0,101.2663702707561
3001530,2017-08-16,27,15,75.0,940.080276258096
3001531,2017-08-16,27,16,43.0,378.10268865097487
3001532,2017-08-16,27,17,1.0,101.2663702707561
3001533,2017-08-16,27,18,105.0,940.080276258096
3001534,2017-08-16,27,19,21.0,101.2663702707561
3001535,2017-08-16,27,20,22.0,101.2663702707561
3001536,2017-08-16,27,21,20.0,101.2663702707561
3001537,2017-08-16,27,22,64.0,378.10268865097487
3001538,2017-08-16,27,23,6.0,101.2663702707561
3001539,2017-08-16,27,24,82.0,940.080276258096
3001540,2017-08-16,27,25,148.0,940.080276258096
3001541,2017-08-16,27,26,14.0,101.2663702707561
3001542,2017-08-16,27,27,17.0,101.2663702707561
3001543,2017-08-16,27,28,54.0,378.10268865097487
3001544,2017-08-16,27,29,10.0,101.2663702707561
3001545,2017-08-16,27,30,302.0,2900.0780844218434
3001546,2017-08-16,27,31,15.0,101.2663702707561
3001547,2017-08-16,27,32,8.0,101.2663702707561
3001548,2017-08-16,28,0,20.0,101.2663702707561
3001549,2017-08-16,28,1,1.0,101.2663702707561
3001550,2017-08-16,28,2,8.0,101.2663702707561
3001551,2017-08-16,28,3,560.0,9384.554230550824
3001552,2017-08-16,28,4,1.0,101.2663702707561
3001553,2017-08-16,28,5,131.0,940.080276258096
3001554,2017-08-16,28,6,29.0,378.10268865097487
3001555,2017-08-16,28,7,438.0,2900.0780844218434
3001556,2017-08-16,28,8,226.0,1617.3991464760827
3001557,2017-08-16,28,9,90.0,940.080276258096
3001558,2017-08-16,28,10,41.0,378.10268865097487
3001559,2017-08-16,28,11,54.0,378.10268865097487
3001560,2017-08-16,28,12,1277.0,10041.858970414207
3001561,2017-08-16,28,13,14.0,101.2663702707561
3001562,2017-08-16,28,14,4.0,101.2663702707561
3001563,2017-08-16,28,15,75.0,940.080276258096
3001564,2017-08-16,28,16,43.0,378.10268865097487
3001565,2017-08-16,28,17,1.0,101.2663702707561
3001566,2017-08-16,28,18,105.0,940.080276258096
3001567,2017-08-16,28,19,21.0,101.2663702707561
3001568,2017-08-16,28,20,22.0,101.2663702707561
3001569,2017-08-16,28,21,20.0,101.2663702707561
3001570,2017-08-16,28,22,64.0,378.10268865097487
3001571,2017-08-16,28,23,6.0,101.2663702707561
3001572,2017-08-16,28,24,82.0,940.080276258096
3001573,2017-08-16,28,25,148.0,940.080276258096
3001574,2017-08-16,28,26,14.0,101.2663702707561
3001575,2017-08-16,28,27,17.0,101.2663702707561
3001576,2017-08-16,28,28,54.0,378.10268865097487
3001577,2017-08-16,28,29,10.0,101.2663702707561
3001578,2017-08-16,28,30,302.0,2900.0780844218434
3001579,2017-08-16,28,31,15.0,101.2663702707561
3001580,2017-08-16,28,32,8.0,101.2663702707561
3001581,2017-08-16,29,0,20.0,101.2663702707561
3001582,2017-08-16,29,1,1.0,101.2663702707561
3001583,2017-08-16,29,2,8.0,101.2663702707561
3001584,2017-08-16,29,3,560.0,9384.554230550824
3001585,2017-08-16,29,4,1.0,101.2663702707561
3001586,2017-08-16,29,5,131.0,940.080276258096
3001587,2017-08-16,29,6,29.0,378.10268865097487
3001588,2017-08-16,29,7,438.0,2900.0780844218434
3001589,2017-08-16,29,8,226.0,1617.3991464760827
3001590,2017-08-16,29,9,90.0,940.080276258096
3001591,2017-08-16,29,10,41.0,378.10268865097487
3001592,2017-08-16,29,11,54.0,378.10268865097487
3001593,2017-08-16,29,12,1277.0,10041.858970414207
3001594,2017-08-16,29,13,14.0,101.2663702707561
3001595,2017-08-16,29,14,4.0,101.2663702707561
3001596,2017-08-16,29,15,75.0,940.080276258096
3001597,2017-08-16,29,16,43.0,378.10268865097487
3001598,2017-08-16,29,17,1.0,101.2663702707561
3001599,2017-08-16,29,18,105.0,940.080276258096
3001600,2017-08-16,29,19,21.0,101.2663702707561
3001601,2017-08-16,29,20,22.0,101.2663702707561
3001602,2017-08-16,29,21,20.0,101.2663702707561
3001603,2017-08-16,29,22,64.0,378.10268865097487
3001604,2017-08-16,29,23,6.0,101.2663702707561
3001605,2017-08-16,29,24,82.0,940.080276258096
3001606,2017-08-16,29,25,148.0,940.080276258096
3001607,2017-08-16,29,26,14.0,101.2663702707561
3001608,2017-08-16,29,27,17.0,101.2663702707561
3001609,2017-08-16,29,28,54.0,378.10268865097487
3001610,2017-08-16,29,29,10.0,101.2663702707561
3001611,2017-08-16,29,30,302.0,2900.0780844218434
3001612,2017-08-16,29,31,15.0,101.2663702707561
3001613,2017-08-16,29,32,8.0,101.2663702707561
3001614,2017-08-16,3,0,20.0,101.2663702707561
3001615,2017-08-16,3,1,1.0,101.2663702707561
3001616,2017-08-16,3,2,8.0,101.2663702707561
3001617,2017-08-16,3,3,560.0,9384.554230550824
3001618,2017-08-16,3,4,1.0,101.2663702707561
3001619,2017-08-16,3,5,131.0,940.080276258096
3001620,2017-08-16,3,6,29.0,378.10268865097487
3001621,2017-08-16,3,7,438.0,2900.0780844218434
3001622,2017-08-16,3,8,226.0,1617.3991464760827
3001623,2017-08-16,3,9,90.0,940.080276258096
3001624,2017-08-16,3,10,41.0,378.10268865097487
3001625,2017-08-16,3,11,54.0,378.10268865097487
3001626,2017-08-16,3,12,1277.0,10041.858970414207
3001627,2017-08-16,3,13,14.0,101.2663702707561
3001628,2017-08-16,3,14,4.0,101.2663702707561
3001629,2017-08-16,3,15,75.0,940.080276258096
3001630,2017-08-16,3,16,43.0,378.10268865097487
3001631,2017-08-16,3,17,1.0,101.2663702707561
3001632,2017-08-16,3,18,105.0,940.080276258096
3001633,2017-08-16,3,19,21.0,101.2663702707561
3001634,2017-08-16,3,20,22.0,101.2663702707561
3001635,2017-08-16,3,21,20.0,101.2663702707561
3001636,2017-08-16,3,22,64.0,378.10268865097487
3001637,2017-08-16,3,23,6.0,101.2663702707561
3001638,2017-08-16,3,24,82.0,940.080276258096
3001639,2017-08-16,3,25,148.0,940.080276258096
3001640,2017-08-16,3,26,14.0,101.2663702707561
3001641,2017-08-16,3,27,17.0,101.2663702707561
3001642,2017-08-16,3,28,54.0,378.10268865097487
3001643,2017-08-16,3,29,10.0,101.2663702707561
3001644,2017-08-16,3,30,302.0,2900.0780844218434
3001645,2017-08-16,3,31,15.0,101.2663702707561
3001646,2017-08-16,3,32,8.0,101.2663702707561
3001647,2017-08-16,30,0,20.0,101.2663702707561
3001648,2017-08-16,30,1,1.0,101.2663702707561
3001649,2017-08-16,30,2,8.0,101.2663702707561
3001650,2017-08-16,30,3,560.0,9384.554230550824
3001651,2017-08-16,30,4,1.0,101.2663702707561
3001652,2017-08-16,30,5,131.0,940.080276258096
3001653,2017-08-16,30,6,29.0,378.10268865097487
3001654,2017-08-16,30,7,438.0,2900.0780844218434
3001655,2017-08-16,30,8,226.0,1617.3991464760827
3001656,2017-08-16,30,9,90.0,940.080276258096
3001657,2017-08-16,30,10,41.0,378.10268865097487
3001658,2017-08-16,30,11,54.0,378.10268865097487
3001659,2017-08-16,30,12,1277.0,10041.858970414207
3001660,2017-08-16,30,13,14.0,101.2663702707561
3001661,2017-08-16,30,14,4.0,101.2663702707561
3001662,2017-08-16,30,15,75.0,940.080276258096
3001663,2017-08-16,30,16,43.0,378.10268865097487
3001664,2017-08-16,30,17,1.0,101.2663702707561
3001665,2017-08-16,30,18,105.0,940.080276258096
3001666,2017-08-16,30,19,21.0,101.2663702707561
3001667,2017-08-16,30,20,22.0,101.2663702707561
3001668,2017-08-16,30,21,20.0,101.2663702707561
3001669,2017-08-16,30,22,64.0,378.10268865097487
3001670,2017-08-16,30,23,6.0,101.2663702707561
3001671,2017-08-16,30,24,82.0,940.080276258096
3001672,2017-08-16,30,25,148.0,940.080276258096
3001673,2017-08-16,30,26,14.0,101.2663702707561
3001674,2017-08-16,30,27,17.0,101.2663702707561
3001675,2017-08-16,30,28,54.0,378.10268865097487
3001676,2017-08-16,30,29,10.0,101.2663702707561
3001677,2017-08-16,30,30,302.0,2900.0780844218434
3001678,2017-08-16,30,31,15.0,101.2663702707561
3001679,2017-08-16,30,32,8.0,101.2663702707561
3001680,2017-08-16,31,0,20.0,101.2663702707561
3001681,2017-08-16,31,1,1.0,101.2663702707561
3001682,2017-08-16,31,2,8.0,101.2663702707561
3001683,2017-08-16,31,3,560.0,9384.554230550824
3001684,2017-08-16,31,4,1.0,101.2663702707561
3001685,2017-08-16,31,5,131.0,940.080276258096
3001686,2017-08-16,31,6,29.0,378.10268865097487
3001687,2017-08-16,31,7,438.0,2900.0780844218434
3001688,2017-08-16,31,8,226.0,1617.3991464760827
3001689,2017-08-16,31,9,90.0,940.080276258096
3001690,2017-08-16,31,10,41.0,378.10268865097487
3001691,2017-08-16,31,11,54.0,378.10268865097487
3001692,2017-08-16,31,12,1277.0,10041.858970414207
3001693,2017-08-16,31,13,14.0,101.2663702707561
3001694,2017-08-16,31,14,4.0,101.2663702707561
3001695,2017-08-16,31,15,75.0,940.080276258096
3001696,2017-08-16,31,16,43.0,378.10268865097487
3001697,2017-08-16,31,17,1.0,101.2663702707561
3001698,2017-08-16,31,18,105.0,940.080276258096
3001699,2017-08-16,31,19,21.0,101.2663702707561
3001700,2017-08-16,31,20,22.0,101.2663702707561
3001701,2017-08-16,31,21,20.0,101.2663702707561
3001702,2017-08-16,31,22,64.0,378.10268865097487
3001703,2017-08-16,31,23,6.0,101.2663702707561
3001704,2017-08-16,31,24,82.0,940.080276258096
3001705,2017-08-16,31,25,148.0,940.080276258096
3001706,2017-08-16,31,26,14.0,101.2663702707561
3001707,2017-08-16,31,27,17.0,101.2663702707561
3001708,2017-08-16,31,28,54.0,378.10268865097487
3001709,2017-08-16,31,29,10.0,101.2663702707561
3001710,2017-08-16,31,30,302.0,2900.0780844218434
3001711,2017-08-16,31,31,15.0,101.2663702707561
3001712,2017-08-16,31,32,8.0,101.2663702707561
3001713,2017-08-16,32,0,20.0,101.2663702707561
3001714,2017-08-16,32,1,1.0,101.2663702707561
3001715,2017-08-16,32,2,8.0,101.2663702707561
3001716,2017-08-16,32,3,560.0,9384.554230550824
3001717,2017-08-16,32,4,1.0,101.2663702707561
3001718,2017-08-16,32,5,131.0,940.080276258096
3001719,2017-08-16,32,6,29.0,378.10268865097487
3001720,2017-08-16,32,7,438.0,2900.0780844218434
3001721,2017-08-16,32,8,226.0,1617.3991464760827
3001722,2017-08-16,32,9,90.0,940.080276258096
3001723,2017-08-16,32,10,41.0,378.10268865097487
3001724,2017-08-16,32,11,54.0,378.10268865097487
3001725,2017-08-16,32,12,1277.0,10041.858970414207
3001726,2017-08-16,32,13,14.0,101.2663702707561
3001727,2017-08-16,32,14,4.0,101.2663702707561
3001728,2017-08-16,32,15,75.0,940.080276258096
3001729,2017-08-16,32,16,43.0,378.10268865097487
3001730,2017-08-16,32,17,1.0,101.2663702707561
3001731,2017-08-16,32,18,105.0,940.080276258096
3001732,2017-08-16,32,19,21.0,101.2663702707561
3001733,2017-08-16,32,20,22.0,101.2663702707561
3001734,2017-08-16,32,21,20.0,101.2663702707561
3001735,2017-08-16,32,22,64.0,378.10268865097487
3001736,2017-08-16,32,23,6.0,101.2663702707561
3001737,2017-08-16,32,24,82.0,940.080276258096
3001738,2017-08-16,32,25,148.0,940.080276258096
3001739,2017-08-16,32,26,14.0,101.2663702707561
3001740,2017-08-16,32,27,17.0,101.2663702707561
3001741,2017-08-16,32,28,54.0,378.10268865097487
3001742,2017-08-16,32,29,10.0,101.2663702707561
3001743,2017-08-16,32,30,302.0,2900.0780844218434
3001744,2017-08-16,32,31,15.0,101.2663702707561
3001745,2017-08-16,32,32,8.0,101.2663702707561
3001746,2017-08-16,33,0,20.0,101.2663702707561
3001747,2017-08-16,33,1,1.0,101.2663702707561
3001748,2017-08-16,33,2,8.0,101.2663702707561
3001749,2017-08-16,33,3,560.0,9384.554230550824
3001750,2017-08-16,33,4,1.0,101.2663702707561
3001751,2017-08-16,33,5,131.0,940.080276258096
3001752,2017-08-16,33,6,29.0,378.10268865097487
3001753,2017-08-16,33,7,438.0,2900.0780844218434
3001754,2017-08-16,33,8,226.0,1617.3991464760827
3001755,2017-08-16,33,9,90.0,940.080276258096
3001756,2017-08-16,33,10,41.0,378.10268865097487
3001757,2017-08-16,33,11,54.0,378.10268865097487
3001758,2017-08-16,33,12,1277.0,10041.858970414207
3001759,2017-08-16,33,13,14.0,101.2663702707561
3001760,2017-08-16,33,14,4.0,101.2663702707561
3001761,2017-08-16,33,15,75.0,940.080276258096
3001762,2017-08-16,33,16,43.0,378.10268865097487
3001763,2017-08-16,33,17,1.0,101.2663702707561
3001764,2017-08-16,33,18,105.0,940.080276258096
3001765,2017-08-16,33,19,21.0,101.2663702707561
3001766,2017-08-16,33,20,22.0,101.2663702707561
3001767,2017-08-16,33,21,20.0,101.2663702707561
3001768,2017-08-16,33,22,64.0,378.10268865097487
3001769,2017-08-16,33,23,6.0,101.2663702707561
3001770,2017-08-16,33,24,82.0,940.080276258096
3001771,2017-08-16,33,25,148.0,940.080276258096
3001772,2017-08-16,33,26,14.0,101.2663702707561
3001773,2017-08-16,33,27,17.0,101.2663702707561
3001774,2017-08-16,33,28,54.0,378.10268865097487
3001775,2017-08-16,33,29,10.0,101.2663702707561
3001776,2017-08-16,33,30,302.0,2900.0780844218434
3001777,2017-08-16,33,31,15.0,101.2663702707561
3001778,2017-08-16,33,32,8.0,101.2663702707561
3001779,2017-08-16,34,0,20.0,101.2663702707561
3001780,2017-08-16,34,1,1.0,101.2663702707561
3001781,2017-08-16,34,2,8.0,101.2663702707561
3001782,2017-08-16,34,3,560.0,9384.554230550824
3001783,2017-08-16,34,4,1.0,101.2663702707561
3001784,2017-08-16,34,5,131.0,940.080276258096
3001785,2017-08-16,34,6,29.0,378.10268865097487
3001786,2017-08-16,34,7,438.0,2900.0780844218434
3001787,2017-08-16,34,8,226.0,1617.3991464760827
3001788,2017-08-16,34,9,90.0,940.080276258096
3001789,2017-08-16,34,10,41.0,378.10268865097487
3001790,2017-08-16,34,11,54.0,378.10268865097487
3001791,2017-08-16,34,12,1277.0,10041.858970414207
3001792,2017-08-16,34,13,14.0,101.2663702707561
3001793,2017-08-16,34,14,4.0,101.2663702707561
3001794,2017-08-16,34,15,75.0,940.080276258096
3001795,2017-08-16,34,16,43.0,378.10268865097487
3001796,2017-08-16,34,17,1.0,101.2663702707561
3001797,2017-08-16,34,18,105.0,940.080276258096
3001798,2017-08-16,34,19,21.0,101.2663702707561
3001799,2017-08-16,34,20,22.0,101.2663702707561
3001800,2017-08-16,34,21,20.0,101.2663702707561
3001801,2017-08-16,34,22,64.0,378.10268865097487
3001802,2017-08-16,34,23,6.0,101.2663702707561
3001803,2017-08-16,34,24,82.0,940.080276258096
3001804,2017-08-16,34,25,148.0,940.080276258096
3001805,2017-08-16,34,26,14.0,101.2663702707561
3001806,2017-08-16,34,27,17.0,101.2663702707561
3001807,2017-08-16,34,28,54.0,378.10268865097487
3001808,2017-08-16,34,29,10.0,101.2663702707561
3001809,2017-08-16,34,30,302.0,2900.0780844218434
